"","X","hashtags","Freq","Count"
"591",591,"daca",0.000433447442609746,2583
"592",592,"covid19ohioready",0.000307088199758357,1830
"593",593,"coronavirusinindia",0.000738689757014364,4402
"594",594,"buhariresign",0.000412639280440328,2459
"595",595,"protectnurses",0.000560310108739428,3339
"596",596,"serbia",0.000303732044569741,1810
"597",597,"zimbabwe",0.000410793395086589,2448
"598",598,"children",0.000512820512820513,3056
"599",599,"bollywood",0.000425057054638206,2533
"600",600,"mondaymorning",0.000508960934353605,3033
"601",601,"onevoice1",0.000299704658343402,1786
"602",602,"refugees",0.000299201235065109,1783
"603",603,"pawankalyan",0.000298194388508525,1777
"604",604,"datascience",0.000429084440864546,2557
"605",605,"bernie2020",0.000513491743858236,3060
"606",606,"americanvirus",0.000399718082964156,2382
"607",607,"ijcovid19",0.000294334810041616,1754
"608",608,"rajajihospital",0.000294334810041616,1754
"609",609,"netflix",0.000544536179352933,3245
"610",610,"bhilwara",0.000292656732447308,1744
"611",611,"neworleans",0.000292153309169016,1741
"612",612,"janta",0.000402906430393341,2401
"613",613,"safety",0.000652939991945228,3891
"614",614,"opinion",0.000290475231574708,1731
"615",615,"aviation",0.000455094643576319,2712
"616",616,"convid19",0.000423211169284468,2522
"617",617,"washington",0.000410625587327158,2447
"618",618,"georgia",0.000443683715935025,2644
"619",619,"madrid",0.000288964961739831,1722
"620",620,"covididiot",0.000518190361122298,3088
"621",621,"whencoronavirusisover",0.000585816888172909,3491
"622",622,"stopairingtrump",0.000287286884145523,1712
"623",623,"socialmedia",0.000597395623573634,3560
"624",624,"fbi",0.0002866156531078,1708
"625",625,"dominiccummings",0.000285608806551215,1702
"626",626,"bloomcam",0.000284937575513492,1698
"627",627,"haiti",0.000284937575513492,1698
"628",628,"howtostealanelection",0.000284937575513492,1698
"629",629,"joebiden",0.000461303530675258,2749
"630",630,"trumpliedpeopledied",0.000706638474963082,4211
"631",631,"unemployment",0.000493690428245402,2942
"632",632,"goodnews",0.000283762921197476,1691
"633",633,"illinois",0.000400221506242449,2385
"634",634,"heroes",0.000418848167539267,2496
"635",635,"pets",0.000282084843603168,1681
"636",636,"epidemic",0.000567358034635521,3381
"637",637,"ecuador",0.000281749228084307,1679
"638",638,"stayathomenigerians",0.000425057054638206,2533
"639",639,"drbirx",0.000279232111692845,1664
"640",640,"strongertogether",0.000545710833668949,3252
"641",641,"defenseproductionact",0.00040475231574708,2412
"642",642,"crypto",0.000490166465297355,2921
"643",643,"coronavirusireland",0.000480097999731508,2861
"644",644,"sihatmilikku",0.000277218418579675,1652
"645",645,"chinaliedpeopledie",0.000449892603033964,2681
"646",646,"indialockdown",0.000499228084306618,2975
"647",647,"stayhomesa",0.000275540340985367,1642
"648",648,"selfisolate",0.00044888575647738,2675
"649",649,"election2020",0.000462645992750705,2757
"650",650,"machinelearning",0.000432440596053162,2577
"651",651,"alluarjun",0.00027403007115049,1633
"652",652,"bihar",0.00027403007115049,1633
"653",653,"openamericatoday",0.000273694455631628,1631
"654",654,"puducherry",0.000273694455631628,1631
"655",655,"blockchain",0.000479091153174923,2855
"656",656,"repost",0.000502919855014096,2997
"657",657,"frequentlyaskedquestion",0.000273023224593905,1627
"658",658,"stayawarestaysafe",0.000464659685863874,2769
"659",659,"telemedicine",0.000481776077325816,2871
"660",660,"canadalockdown",0.000270506108202443,1612
"661",661,"emergency",0.000500570546382065,2983
"662",662,"marr",0.000269331453886428,1605
"663",663,"staystrong",0.000554940260437643,3307
"664",664,"easter",0.000443012484897302,2640
"665",665,"homeisthestar",0.000268156799570412,1598
"666",666,"billgates",0.000396026312256679,2360
"667",667,"erode",0.000267988991810981,1597
"668",668,"generalstrike",0.000396026312256679,2360
"669",669,"smallbiz",0.000489495234259632,2917
"670",670,"cov",0.000519029399919452,3093
"671",671,"covid19insa",0.000461471338434689,2750
"672",672,"scotland",0.000420022821855283,2503
"673",673,"family",0.000652100953148074,3886
"674",674,"privacy",0.000430426902939992,2565
"675",675,"animals",0.000370016109544905,2205
"676",676,"inittogether",0.000413813934756343,2466
"677",677,"coronavirusmemes",0.000458450798764935,2732
"678",678,"impeachment",0.000264800644381796,1578
"679",679,"firstresponders",0.000435964559001208,2598
"680",680,"remotework",0.000629446905624916,3751
"681",681,"sparshcctv",0.000263625990065781,1571
"682",682,"covid19au",0.000556114914753658,3314
"683",683,"rip",0.000383776345818231,2287
"684",684,"leftliberal",0.000262115720230904,1562
"685",685,"artificialintelligence",0.000417170089944959,2486
"686",686,"nizamuddinmarkaz",0.000371526379379783,2214
"687",687,"pandemics",0.000260773258155457,1554
"688",688,"iwashedmyhands",0.000260269834877165,1551
"689",689,"miami",0.000377903074238153,2252
"690",690,"poland",0.000260102027117734,1550
"691",691,"libya",0.000259934219358303,1549
"692",692,"clapfornhs",0.000370351725063767,2207
"693",693,"milan",0.000259430796080011,1546
"694",694,"warroompandemic",0.000257584910726272,1535
"695",695,"coronapocolypse",0.000517015706806283,3081
"696",696,"julianassange",0.00025724929520741,1533
"697",697,"shanghai",0.00025724929520741,1533
"698",698,"democratsaredestroyingamerica",0.00047640622902403,2839
"699",699,"qatar",0.000361961337092227,2157
"700",700,"icu",0.000256745871929118,1530
"701",701,"johnson",0.000256745871929118,1530
"702",702,"n95masks",0.000425224862397637,2534
"703",703,"wellbeing",0.000467512417774198,2786
"704",704,"nato",0.000255571217613102,1523
"705",705,"prayer",0.000426735132232514,2543
"706",706,"water",0.000384951000134246,2294
"707",707,"olympics",0.000401396160558464,2392
"708",708,"coronavirusinpakistan",0.000476574036783461,2840
"709",709,"positive",0.000403577661431065,2405
"710",710,"rome",0.000253725332259364,1512
"711",711,"curfewinkenya",0.000454591220298027,2709
"712",712,"r4today",0.000253054101221641,1508
"713",713,"kungflu",0.000453584373741442,2703
"714",714,"fightback",0.000252718485702779,1506
"715",715,"foamed",0.000251543831386763,1499
"716",716,"sabcnews",0.000251376023627333,1498
"717",717,"criticalcare",0.00025087260034904,1495
"718",718,"covidngr",0.000723419250906162,4311
"719",719,"coronajihad",0.000355920257752718,2121
"720",720,"votebymail",0.000250033561551886,1490
"721",721,"biggboss13",0.000249865753792455,1489
"722",722,"lockdownkenya",0.000249362330514163,1486
"723",723,"the",0.000433783058128608,2585
"724",724,"life",0.000615686669351591,3669
"725",725,"weinstein",0.00024869109947644,1482
"726",726,"safe",0.000472882266075983,2818
"727",727,"jordan",0.000248355483957578,1480
"728",728,"boston",0.000370351725063767,2207
"729",729,"marketing",0.000607464089139482,3620
"730",730,"pakistani",0.000247684252919855,1476
"731",731,"alonetogether",0.000431265941737146,2570
"732",732,"pray",0.000439152906430393,2617
"733",733,"xijinpingvirus",0.000361122298295073,2152
"734",734,"people",0.000500402738622634,2982
"735",735,"azithromycin",0.000354745603436703,2114
"736",736,"coronavirusnigeria",0.000512988320579944,3057
"737",737,"day1",0.000245670559806685,1464
"738",738,"stockmarket",0.000555443683715935,3310
"739",739,"biggboss",0.000245502752047255,1463
"740",740,"updates",0.000245334944287824,1462
"741",741,"houston",0.000368505839710028,2196
"742",742,"president",0.000415492012350651,2476
"743",743,"borisjohnsons",0.000243153443415224,1449
"744",744,"democratshateamerica",0.000413478319237482,2464
"745",745,"nowplaying",0.000436971405557793,2604
"746",746,"rikers",0.00024231440461807,1444
"747",747,"digital",0.000412974895959189,2461
"748",748,"giveaway",0.000242146596858639,1443
"749",749,"propaganda",0.000242146596858639,1443
"750",750,"sanctions",0.000241978789099208,1442
"751",751,"g20virtualsummit",0.000241810981339777,1441
"752",752,"martiallaw",0.0003836085380588,2286
"753",753,"drones",0.000241307558061485,1438
"754",754,"security",0.000441670022821855,2632
"755",755,"bekind",0.000515505436971406,3072
"756",756,"worldtbday",0.000240636327023762,1434
"757",757,"saturdaymotivation",0.000447543294401933,2667
"758",758,"moscow",0.000239293864948315,1426
"759",759,"justin",0.000239126057188884,1425
"760",760,"veterans",0.000348033293059471,2074
"761",761,"islam",0.000397704389850987,2370
"762",762,"biden2020",0.000355920257752718,2121
"763",763,"sweden",0.000350382601691502,2088
"764",764,"terrorist",0.000425224862397637,2534
"765",765,"keyworkers",0.00043630017452007,2600
"766",766,"kentucky",0.000237447979594576,1415
"767",767,"paidleave",0.000355249026714995,2117
"768",768,"myanmar",0.000236944556316284,1412
"769",769,"cameroon",0.000236608940797422,1410
"770",770,"volunteers",0.000236273325278561,1408
"771",771,"factsmatter",0.000388474963082293,2315
"772",772,"stayhomeohio",0.000234930863203115,1400
"773",773,"phishing",0.000234763055443684,1399
"774",774,"jammu",0.000234427439924822,1397
"775",775,"janathacurfew",0.000234259632165391,1396
"776",776,"israeli",0.000234091824405961,1395
"777",777,"event201",0.00023392401664653,1394
"778",778,"covid19sl",0.000233756208887099,1393
"779",779,"ckmkb",0.000233588401127668,1392
"780",780,"covid19ug",0.000420358437374144,2505
"781",781,"newzealand",0.000342495636998255,2041
"782",782,"mannkibaat",0.000233084977849376,1389
"783",783,"nwo",0.000338803866290777,2019
"784",784,"maldives",0.000232917170089945,1388
"785",785,"studentnurse",0.000232749362330514,1387
"786",786,"support",0.000592697006309572,3532
"787",787,"restezchezvous",0.000231574708014499,1380
"788",788,"superstarrajinikanth",0.000231239092495637,1378
"789",789,"meghanmarkle",0.000231071284736206,1377
"790",790,"shutdown",0.000410457779567727,2446
"791",791,"tollfree",0.000231071284736206,1377
"792",792,"tourism",0.000345851792186871,2061
"793",793,"comedy",0.000475399382467445,2833
"794",794,"muslim",0.000230064438179621,1371
"795",795,"apple",0.000376728419922137,2245
"796",796,"pressconference",0.000363807222445966,2168
"797",797,"globalceasefire",0.00039837562088871,2374
"798",798,"earthquake",0.000229225399382467,1366
"799",799,"nintendoswitch",0.000229225399382467,1366
"800",800,"racism",0.000371694187139213,2215
"801",801,"txlege",0.000337964827493623,2014
"802",802,"writingcommunity",0.000406262585581957,2421
"803",803,"money",0.000507618472278158,3025
"804",804,"liberal",0.000227882937307021,1358
"805",805,"colombia",0.00022771512954759,1357
"806",806,"morningjoe",0.000227547321788159,1356
"807",807,"srinagar",0.000227547321788159,1356
"808",808,"stimulus",0.000437139213317224,2605
"809",809,"nbsupdates",0.000227379514028729,1355
"810",810,"photography",0.000492180158410525,2933
"811",811,"yeg",0.000381762652705061,2275
"812",812,"lockdownpakisan",0.000226708282991005,1351
"813",813,"chinacoronavirus",0.000516344475768559,3077
"814",814,"hoax",0.000378742113035307,2257
"815",815,"tds",0.000225701436434421,1345
"816",816,"viral",0.000447543294401933,2667
"817",817,"pibfactcheck",0.000225365820915559,1343
"818",818,"quarantineactivities",0.000516680091287421,3079
"819",819,"lockdownghana",0.000224694589877836,1339
"820",820,"howtoend",0.000224191166599544,1336
"821",821,"infosec",0.000350046986172641,2086
"822",822,"nepal",0.000330413478319238,1969
"823",823,"bolsonaro",0.00022351993556182,1332
"824",824,"meded",0.000222009665726943,1323
"825",825,"healthforall",0.000430930326218284,2568
"826",826,"palestinian",0.000221674050208082,1321
"827",827,"chennai",0.000220163780373204,1312
"828",828,"austin",0.000219660357094912,1309
"829",829,"coronaviruskenya",0.000462310377231843,2755
"830",830,"handsanitizer",0.000400892737280172,2389
"831",831,"hearthebern",0.000219660357094912,1309
"832",832,"senatedemocrats",0.000334440864545577,1993
"833",833,"tatatrusts",0.00021932474157605,1307
"834",834,"obama",0.000218821318297758,1304
"835",835,"childcare",0.000218653510538327,1303
"836",836,"facts",0.000366324338837428,2183
"837",837,"businesses",0.000360115451738488,2146
"838",838,"khamaneivirus",0.000218317895019466,1301
"839",839,"lockdownuknow",0.000474895959189153,2830
"840",840,"teamkentucky",0.000218150087260035,1300
"841",841,"walkthetalk",0.000217982279500604,1299
"842",842,"worstpresidentinhistory",0.000358772989663042,2138
"843",843,"communist",0.000217478856222312,1296
"844",844,"everybody",0.000216136394146865,1288
"845",845,"floridalockdown",0.000348201100818902,2075
"846",846,"zoom",0.000365485300040274,2178
"847",847,"thegreatawakening",0.000362800375889381,2162
"848",848,"humor",0.000359947643979058,2145
"849",849,"jordansviewexpress",0.00021496173983085,1281
"850",850,"women",0.000359276412941334,2141
"851",851,"fridaymotivation",0.000467512417774198,2786
"852",852,"indiafightcorona",0.000439656329708686,2620
"853",853,"nowruz",0.000213451469995973,1272
"854",854,"vegas",0.000213283662236542,1271
"855",855,"weareinthistogether",0.000466673378977044,2781
"856",856,"masstestingph",0.000212612431198819,1267
"857",857,"remotelearning",0.000436803597798362,2603
"858",858,"herdimmunity",0.000317827896361928,1894
"859",859,"kuwait",0.000212444623439388,1266
"860",860,"newjersey",0.000352899718082964,2103
"861",861,"cancelrent",0.000212276815679957,1265
"862",862,"recession",0.000387971539804001,2312
"863",863,"torturing",0.000212109007920526,1264
"864",864,"mondaythoughts",0.000418344744260975,2493
"865",865,"wethepeople",0.000365653107799705,2179
"866",866,"bbcnews",0.000391495502752047,2333
"867",867,"stimulusplan",0.00042589609343536,2538
"868",868,"sanfrancisco",0.00021076654584508,1256
"869",869,"kmc",0.000210263122566787,1253
"870",870,"hs2",0.000210095314807357,1252
"871",871,"military",0.000340314136125654,2028
"872",872,"wwe",0.000209591891529064,1249
"873",873,"patients",0.00033930728956907,2022
"874",874,"kolkata",0.000209088468250772,1246
"875",875,"eritrea",0.00020858504497248,1243
"876",876,"facemasks",0.00020858504497248,1243
"877",877,"nstworld",0.000207913813934756,1239
"878",878,"testvirusnow",0.000207913813934756,1239
"879",879,"imbecile",0.000207746006175326,1238
"880",880,"berniesanders",0.000385286615653108,2296
"881",881,"whitehousebriefing",0.000351221640488656,2093
"882",882,"mumbailockdown",0.000207242582897033,1235
"883",883,"startups",0.000368338031950597,2195
"884",884,"stocks",0.000500067123103772,2980
"885",885,"switzerland",0.000329574439522084,1964
"886",886,"construction",0.000397368774332125,2368
"887",887,"2weeksago",0.000206067928581018,1228
"888",888,"massachusetts",0.000205900120821587,1227
"889",889,"mnd",0.000205900120821587,1227
"890",890,"jerestechezmoi",0.000205228889783864,1223
"891",891,"trumptheworstpresidentever",0.000352731910323533,2102
"892",892,"poll",0.000205061082024433,1222
"893",893,"codvid19",0.000319170358437374,1902
"894",894,"rohingya",0.000204725466505571,1220
"895",895,"contagion",0.000336454557658746,2005
"896",896,"parents",0.000341656598201101,2036
"897",897,"suriya",0.000203383004430125,1212
"898",898,"fakescience",0.000202879581151832,1209
"899",899,"coronavirusau",0.000471875419519399,2812
"900",900,"últimahora",0.000202543965632971,1207
"901",901,"adrenochrome",0.00020237615787354,1206
"902",902,"kabul",0.00020237615787354,1206
"903",903,"waragainstvirus",0.000353906564639549,2109
"904",904,"covid19ab",0.000360115451738488,2146
"905",905,"chemotherapy",0.000201704926835817,1202
"906",906,"bbcbreakfast",0.000201033695798094,1198
"907",907,"staythefuckhome",0.000348368908578333,2076
"908",908,"homeoffice",0.00035625587327158,2123
"909",909,"malware",0.000200698080279232,1196
"910",910,"merkel",0.000200698080279232,1196
"911",911,"cartoon",0.000200362464760371,1194
"912",912,"coronamemes",0.000424553631359914,2530
"913",913,"homefest",0.000200362464760371,1194
"914",914,"contestalert",0.000200026849241509,1192
"915",915,"fasak",0.000200026849241509,1192
"916",916,"pmqs",0.000199523425963217,1189
"917",917,"ca50",0.000199187810444355,1187
"918",918,"distancelearning",0.000390656463954893,2328
"919",919,"demcast",0.00019818096388777,1181
"920",920,"19sa",0.000342831252517116,2043
"921",921,"holocaust",0.000198013156128339,1180
"922",922,"rajinikanth",0.000198013156128339,1180
"923",923,"didyouknow",0.000197677540609478,1178
"924",924,"flatteningthecurve",0.000411296818364881,2451
"925",925,"passthedamnbill",0.000197677540609478,1178
"926",926,"wakeupamerica",0.000197677540609478,1178
"927",927,"springbreak",0.000314639548932743,1875
"928",928,"wherearethetests",0.000409283125251712,2439
"929",929,"quarantined",0.000329238824003222,1962
"930",930,"follow",0.000400892737280172,2389
"931",931,"bengaluru",0.000197006309571755,1174
"932",932,"ransomware",0.000196838501812324,1173
"933",933,"dudukrumah",0.000196670694052893,1172
"934",934,"governors",0.000196502886293462,1171
"935",935,"islamabad",0.000196335078534031,1170
"936",936,"fmtnews",0.000196167270774601,1169
"937",937,"dyk",0.000195831655255739,1167
"938",938,"nhsworkers",0.000315478587729897,1880
"939",939,"remdesivir",0.000195831655255739,1167
"940",940,"testkits",0.000318163511880789,1896
"941",941,"disinformation",0.000195663847496308,1166
"942",942,"chile",0.000195328231977447,1164
"943",943,"inthistogetherohio",0.000194824808699154,1161
"944",944,"britain",0.000194657000939723,1160
"945",945,"stayhometexas",0.000194153577661431,1157
"946",946,"abortion",0.000193817962142569,1155
"947",947,"spygate",0.000193817962142569,1155
"948",948,"asroma",0.000193482346623708,1153
"949",949,"wetmarkets",0.000193482346623708,1153
"950",950,"assam",0.000193314538864277,1152
"951",951,"buhari",0.000294838233319909,1757
"952",952,"selfcare",0.000456772721170627,2722
"953",953,"bbc",0.000353738756880118,2108
"954",954,"fun",0.000377567458719291,2250
"955",955,"coronafreepakistan",0.000502752047254665,2996
"956",956,"uttarpradesh",0.000192475500067123,1147
"957",957,"amjoy",0.000191636461269969,1142
"958",958,"nola",0.000190965230232246,1138
"959",959,"somalia",0.000190629614713384,1136
"960",960,"markets",0.000398040005369848,2372
"961",961,"online",0.000370183917304336,2206
"962",962,"respect",0.000310108739428111,1848
"963",963,"england",0.000296012887635924,1764
"964",964,"share",0.000377567458719291,2250
"965",965,"teachers",0.000341656598201101,2036
"966",966,"erdogan",0.000189454960397369,1129
"967",967,"lockdownpakistan",0.000321519667069405,1916
"968",968,"sputnikupdates",0.000189287152637938,1128
"969",969,"covid19france",0.000306920391998926,1829
"970",970,"artist",0.000427406363270238,2547
"971",971,"familiesfirst",0.000188112498321922,1121
"972",972,"25thamendmentnow",0.000404248892468788,2409
"973",973,"covidindia",0.000407605047657404,2429
"974",974,"faith",0.00039636192777554,2362
"975",975,"convid19uk",0.00032873540072493,1959
"976",976,"uspoli",0.000187441267284199,1117
"977",977,"noalleyforme",0.000187105651765338,1115
"978",978,"awanipagi",0.000186937844005907,1114
"979",979,"skynews",0.000305074506645187,1818
"980",980,"foodheroes",0.000186602228487045,1112
"981",981,"arynews",0.000186434420727614,1111
"982",982,"trumpviruscoverup",0.000560813532017721,3342
"983",983,"virusvultures",0.000186266612968184,1110
"984",984,"sex",0.000186098805208753,1109
"985",985,"remoteworking",0.000432776211572023,2579
"986",986,"supplychain",0.000408444086454558,2434
"987",987,"21dayslockdownsa",0.000286280037588938,1706
"988",988,"instagram",0.000427406363270238,2547
"989",989,"dataviz",0.000183581688817291,1094
"990",990,"emptyhospitals",0.000182910457779568,1090
"991",991,"sukkur",0.000182742650020137,1089
"992",992,"airlines",0.000314807356692173,1876
"993",993,"death",0.000368002416431736,2193
"994",994,"deaths",0.000315478587729897,1880
"995",995,"disabled",0.000182071418982414,1085
"996",996,"scamalert",0.000181903611222983,1084
"997",997,"thalaivar",0.000181903611222983,1084
"998",998,"whitehelmets",0.000181903611222983,1084
"999",999,"lagos",0.000181567995704121,1082
"1000",1000,"telanganafightscorona",0.000181567995704121,1082
"1001",1001,"2020census",0.000181400187944691,1081
