"","Hashtags","Count","Freq"
"112","alllivesmatter",16868,0.00126248542195605
"2473","slaughter",16853,0.00190184835063588
"1116","gpc",16697,0.00232769211809001
"1526","learntherisk",16682,0.00132998279905623
"2066","pokhriyalstepdown",16654,0.0012483028283421
"1080","getusppe",16649,0.00230519584582775
"2316","ros",16637,0.001227585968585
"289","bethechange4usa",16576,0.00122302699789918
"770","defendourpostoffice",16560,0.00124125704559536
"1881","nocorporateimmunity",16451,0.00123308693581457
"2024","peoplehelpingpeople",16115,0.0020726586802534
"2764","toryshambles",16087,0.00169090412260223
"217","bailassangeuk",15990,0.00205658158841153
"2725","thursdaymorning",15536,0.00161599070474672
"1676","maskssavelives",15526,0.00114988705275523
"2397","saveusps",15458,0.00116667866928471
"1900","notmeus",15409,0.00215105877860276
"1185","helptheneedy",15379,0.00137586715237279
"1114","gowns",15236,0.00195960457042139
"194","atlstrong",15217,0.00110688008495998
"187","askagbarr",14942,0.00192179125040932
"2631","swamyjiforjeeneet",14877,0.00111510755237453
"2388","saveprisonersgrantparole",14873,0.00133059835862153
"584","coronaboy",14828,0.00207115953278545
"2812","trumpisanidiot",14822,0.00190635724224113
"2172","protectthenhs",14783,0.00207634676487104
"1439","justiciaparagiovanni",14750,0.00111851029897742
"1565","livingwithcovid",14710,0.00240609876520189
"261","becauseflorida",14671,0.00106716420624616
"140","americaworkstogether",14660,0.00188552133121407
"1466","kcetstudentsinhcforjustice",14560,0.00105909009903511
"2047","plagueofcorruption",14496,0.00129687042335626
"250","bcdocs",14409,0.00235686452126404
"1955","oott",14358,0.00197687595528199
"2931","uyghurlivesmatter",14328,0.00108650952974566
"1606","loseeverythingwithtrump",14327,0.00107388222779255
"2085","postcovidworld",14295,0.00183857622303582
"807","disiplinmalaysia",14274,0.00103828654351835
"1034","fresh",14185,0.0016242013953338
"2174","protectuspswhistleblowers",14140,0.00105986561743468
"2447","sfcwelfareworks",14081,0.00116112597306946
"835","donatekarona",14059,0.00196155789608164
"2983","votered",13998,0.00112246283293343
"729","cripthevote",13981,0.00197092425178349
"1251","hydroxycholoroquineworks",13914,0.00101210024986089
"2169","protectourcare",13902,0.00137006119178321
"1194","highriskcovid19",13863,0.00194204622173994
"3018","weareallinthistogether",13830,0.0019709714902137
"763","dcblackout",13709,0.00103957001279197
"1489","kitateguhkitamenang",13703,0.00122592545607415
"952","family",13647,0.0015481147141248
"325","blacklivesmatters",13568,0.00113859468813619
"645","coronawillendsoon",13518,0.00173864102014678
"841","dontmesswithusps",13481,0.00101047018307192
"2480","smes",13475,0.00173311050055318
"2763","torycorruption",13442,0.000993609656365372
"2527","standtogether",13416,0.00101093074408447
"2192","punjabcoronavirusupdate",13408,0.00186084164131618
"681","covid19quarantine",13335,0.00100579326990038
"1641","mailinvoting",13314,0.000997952675426124
"2927","utpol",13301,0.000986953267684955
"589","coronafighters",13289,0.00183008738543779
"2210","qubec",13236,0.000992106174849044
"2382","savemedicalstudents",13236,0.000962782730139333
"2266","remotelearning",13229,0.0018621809166541
"1204","hku",13188,0.000988508328340072
"2706","thankyoutogether",13173,0.000958200128749277
"523","citizenmukherjee",13085,0.000980787949372903
"2183","proud2kneel",13068,0.000990962209290642
"351","borishasfailedtheuk",13065,0.000964811005078936
"911","eusolidarity",13054,0.00167896285522978
"44","70daydeadlydelay",12994,0.00167124585114568
"2084","posponejeeneettoday",12994,0.000973967032032977
"602","coronariskinjail",12966,0.00115999047387123
"1925","nursetwitter",12965,0.00166751596583837
"1715","mepolitics",12913,0.00106413481454291
"982","fireandrehire",12847,0.00095701785239888
"267","beirutexplosion",12801,0.000959500690861485
"469","cdnhealth",12762,0.00179016325528816
"1843","neverforgotten",12685,0.00163150328011259
"965","feeskamkarona",12521,0.000925422271116289
"1289","indiahatesnarendramodi",12519,0.000938363342621274
"1776","motivation",12515,0.00104395282584159
"809","distancelearning",12456,0.00172553610687175
"2088","postponeaiims11june",12352,0.000936667065286043
"414","cancelcompartmentexams",12347,0.000925471059297458
"2685","testingtestingtesting",12268,0.00157787010172812
"1784","msmhatesamerica",12213,0.0015707961813177
"1407","jointhefightback",12192,0.00199423223285802
"239","batsoup",12191,0.00199406866394128
"894","endtrumpswaronamerica",12186,0.000924079084972128
"2841","trumpresignnow",12168,0.00108859818649276
"2376","savegujaratstudents",12137,0.000920363355843321
"2851","trumptulsa",12122,0.000881750699210411
"1866","nhsthankyou",12107,0.00169298698669601
"1956","openaccess",12054,0.00168340907737689
"287","betcovidrelief",12013,0.00154507283437071
"2821","trumpkillsusps",11914,0.000893015485581105
"2259","reducenittuitionfees",11806,0.000884920330935918
"1537","letthemusicplay",11795,0.000857964815804883
"1773","moron",11772,0.00089268496539405
"366","braylastone",11760,0.000855418926143741
"1032","freevaravararao",11756,0.000855127967325325
"1716","mercimack",11751,0.000854764268802304
"2659","tatianahall",11742,0.000854109611460868
"1893","nonsensemodi",11697,0.000850836324753685
"1657","marchonwashington",11671,0.000874801387629434
"1148","happybithdayntr",11670,0.00104404510489567
"849","drkemiolunloyo",11648,0.00149812772619246
"1193","hidenbiden",11634,0.000882220258868024
"2343","safeseptember",11616,0.000870678855171237
"2849","trumpthreatensamerica",11605,0.000844144271930112
"711","covidoutbreak",11558,0.00130275432938851
"4","12news",11494,0.000871603889928577
"2966","viruses",11483,0.0014769059649612
"1735","mississauga",11464,0.00147446224700124
"1088","glee",11449,0.00102427355663672
"1840","netflix",11445,0.00130622576009321
"771","defendpressfreedom",11438,0.00102328945242473
"1673","masksnitch",11417,0.000830469207464548
"228","bantiktok",11416,0.00102132124400077
"2813","trumpislosing",11400,0.00084616788102445
"2234","rajpolice3600gp",11353,0.000850965654507495
"1645","makemybirthdaynuts",11334,0.000849541506931026
"702","covidheroes",11310,0.00145465526985206
"2044","pizzagate",11267,0.00083751369600718
"3117","wwg1gwa",11266,0.000918242590179187
"2521","speakupindia",11136,0.000996271318604812
"1180","heelsupharris",11104,0.000993408469988132
"1432","justiceforjaylaandniomi",11074,0.000839754783110237
"2411","sciart",11068,0.0014235300200462
"2789","trumpcoronafest2020",11040,0.000837176522082085
"1061","gautengcovid19",10947,0.000887830444788925
"2167","protectallworkers",10926,0.00130569446543377
"388","buharidoppelgnger",10897,0.00097488941799898
"1873","nitwit",10882,0.000973547457709911
"2686","testtesttest",10857,0.00177586772901407
"2535","startalpjoiningtraining",10800,0.000785588809723844
"2913","urgente",10795,0.000809140688840694
"718","cowardinchief",10783,0.000817687901957529
"402","cancel10thicseboards",10744,0.000814730484895826
"2561","stayinformedstaysafe",10739,0.00138121511431841
"233","barelytherebiden",10735,0.000814048004035433
"1931","nycurfew",10656,0.000808057338705317
"1950","onlinetrainingforalp",10655,0.000775041552556255
"1930","nycpolice",10642,0.000806995701811372
"1624","macron",10633,0.00136758174043651
"524","cityofto",10604,0.0013638518551292
"76","advancehbdmaheshbabu",10577,0.000802066673375201
"27","2ndamendment",10559,0.00135806410206613
"2219","racisminchina",10549,0.00135677793471878
"2655","talktobhupen",10533,0.000789502443312555
"950","fam46",10526,0.000765658130662331
"2350","sajjanar",10502,0.000787178834108844
"1126","greenrecovery",10465,0.000861724008215741
"2745","tobacco",10441,0.0013428873273674
"1326","invokedmastategovts",10422,0.000781182423260557
"2269","renewalssateacher",10392,0.000755911010245387
"2600","studentshatesmrmodi",10343,0.000775260967547874
"2260","reducereimburse",10310,0.000772787448072956
"2853","trumpviolence",10216,0.000765741665326219
"1527","leavenoonebehind",10185,0.00130996144327526
"1909","novotetobjp",10182,0.000763193190715697
"268","bekind",10165,0.00123524099004943
"1891","nomoreneet",10165,0.000761918953410436
"571","constitution",10159,0.00130661740817215
"2512","speakupagainstfuelhike",10086,0.000764833550880427
"1854","newstarterfurlough",10083,0.0012968425363323
"302","bidenschoolstrump",10065,0.000754423439850078
"526","clapforboris",10055,0.00129324126775972
"2129","pravaasi",10052,0.000762255289852276
"905","ets",9991,0.000757629586242945
"2244","raya2020",9990,0.000757553755036235
"1500","ktmb",9989,0.000757477923829524
"1870","nikmatdisyukuri",9989,0.000757477923829524
"1318","intercity",9977,0.000756567949349
"1494","komuter",9977,0.000756567949349
"1501","ktmkargo",9976,0.00075649211814229
"2472","skyparklink",9976,0.00075649211814229
"724","cpecmakingprogress",9975,0.000725578553425495
"1977","ourremedyisarmy",9975,0.00128295192898093
"938","facetheclimateemergency",9971,0.000747377657103341
"668","covid19ke",9953,0.00128012236081676
"1966","operationgridlock",9951,0.00127986512734729
